Country_Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Eswatini,SWZ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.15792919,23.42766221,31.70180792,34.91629142,37.91902134,28.68525896,26.59380692,23.4082397,19.64912281,16.33466135,23.11223471,19.89077869,21.38005319,20.14383117,23.84721604,18.57579737,22.19409283,26.92889561,47.90681972,42.69241856,40.65291038,31.04412058,30.18845297,32.77840634,28.70459219,26.21806854,19.9551788,14.85747919,23.54922774,23.93040683,15.11405075,15.64939884,19.71806147,18.05659249,17.35445828,16.02303214,17.03251455,17.21750636,19.1038818,16.67688859,23.5397818,23.69216594,21.41144544,19.28869007,19.37128699,17.35169279,16.47375373,16.03927031,15.69790204,15.38076976,14.48176991,12.89588846,11.82454789,12.22131592,12.59502343,12.51467246,12.83995747,12.8307084,13.24973091,13.56957597,12.26376038,14.07316851,
Sint Maarten (Dutch part),SXM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.253759847,13.61704539,14.13435281,23.46343652,17.29826126,19.2749779,24.19127989,40.10367578,,,,
Seychelles,SYC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,38.92285179,40.00405515,43.29186281,32.94453406,38.31616944,32.4166837,32.3153116,21.19045221,21.67400056,22.69897917,22.79861355,19.76506155,25.54300816,27.45496804,24.57424635,22.31200444,21.20925626,28.39224629,27.05944539,30.3334573,39.08487321,31.90910376,34.59219692,43.25030797,25.18145333,40.6595517,27.61953223,10.9023063,,,30.44387617,29.02107999,26.90499617,27.27824504,36.62537377,35.03334344,40.02239022,33.84284618,28.97469965,28.79458958,28.86464972,29.92516497,28.80696221,26.4858956,17.36479748,20.91156889,
Syrian Arab Republic,SYR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,13.70636991,14.42436222,16.30502539,12.41836077,11.74402561,10.33459048,12.52938676,12.26430199,13.90588682,15.9720176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,13.57363116,14.78004415,11.67230961,15.12399385,14.98532108,11.03193983,13.15273158,15.65616529,15.04346063,16.85434008,16.09262267,15.89077097,14.75063851,15.23033659,18.47476488,20.52805596,17.05431382,18.51475565,16.23124527,,,,3.161763905,2.732897275,4.830397245,7.302372473,8.132939986,9.129483068,7.035497303,8.03107437,6.753507456,6.543070259,7.468113915,9.759301852,16.63991107,13.1924876,20.25016049,19.48477886,16.93422051,13.6915006,23.27390222,40.25037691,60.15617303,52.12177432,24.28387192,20.70430673,22.19288094,22.31519662,21.87902516,30.23108205,34.4790567,28.47213272,31.10026433,29.25254692,33.75971111,28.45915626,24.3917986,21.29313469,20.8675303,21.41345258,20.55510121,18.97333904,
East Asia & Pacific (IDA & IBRD countries),TEA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,35.08508322,19.97739368,15.14414213,20.43188171,22.78244248,25.34242033,28.44661614,22.43010833,22.89209396,23.20383989,30.92909537,31.75317977,29.96463727,31.31920195,30.43406198,32.17185415,29.73174012,30.33699351,31.72230947,31.30471619,29.91259256,29.10769834,28.79523414,30.77729759,30.36945445,32.73342941,31.35812049,30.01861722,33.00170674,34.06203522,33.73009796,34.48586653,35.77215953,37.7557115,36.83689518,36.83353626,36.23217892,34.14848782,31.68309411,30.06700867,30.2078696,32.09954837,32.4767513,35.36396232,37.18132247,36.47107443,35.90095245,36.54601443,38.56437642,41.11750143,42.49720959,42.83073142,42.9033481,43.15002805,42.77607309,40.78859325,40.26770301,40.69662768,41.55499177,40.85381185,40.79585299,40.83851903,
Europe & Central Asia (IDA & IBRD countries),TEC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0579612,33.10261408,32.20934517,27.53726865,24.50557707,23.69909532,22.65364062,22.48052663,20.57678733,19.76294711,21.65125529,20.90106989,20.58830955,21.62176828,22.78952709,22.9871753,24.64617435,26.61667748,27.1042608,21.72142557,23.75999762,25.35576254,24.87549715,24.2455713,23.94321123,24.09500444,24.21821216,24.83726916,23.88260786,23.31862901,24.25179838,24.34719481,
Togo,TGO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,10.77441657,8.064521707,10.18519274,12.82052214,20.14743184,22.44009318,16.38417385,12.63157511,11.01836411,13.21841363,15.09973013,18.88467093,20.68557241,21.74393478,16.38250631,27.66440006,24.8648652,34.34554927,52.68816077,48.81381825,28.44646755,23.82408929,21.33332902,20.59629873,15.04142832,16.63357536,18.82961335,17.63985035,16.02726224,16.51984219,26.57097399,17.11375383,15.71139364,7.477953871,15.04350715,16.12978132,18.76866782,16.28748215,16.43731469,13.33985981,15.30447274,16.34746632,16.9815002,14.64031662,14.06425683,16.4928828,18.48814191,17.89447232,21.18491713,22.09626187,22.0283241,28.612578,25.58013682,27.39031376,27.91729547,32.22329522,21.41247473,18.31629045,18.10991263,20.54310013,23.61260409,23.64803023,
Thailand,THA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,14.46365768,13.9594716,16.98796229,19.82464169,18.52797242,18.63513863,21.77254825,21.90058018,23.27153489,24.32591561,25.59769344,24.20860488,21.67666095,26.99594817,26.63502807,26.75041342,23.98528098,26.88475787,28.16386659,27.20522521,29.14192413,29.67530952,26.51654201,29.97527632,29.47311368,28.24458054,25.87231091,27.87471199,32.59088992,35.06611671,41.35376259,42.84137755,39.96394765,39.65614664,40.90778485,42.8626944,42.53268871,34.27472926,20.07149552,20.17340505,22.28260569,23.11243721,22.74419377,23.82929867,25.6814147,30.42075086,27.01164339,25.49601429,28.22643495,20.63639838,25.35665463,26.79145825,28.02416571,27.45710118,23.91901955,22.35564064,21.1054892,22.93429569,25.21959016,23.80576106,23.68783539,29.11869599,
Tajikistan,TJK,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.15792153,32.31930693,28.66833811,22.32033074,19.6888653,15.42406125,17.33498141,9.41400347,16.38279507,9.295718899,9.136720292,11.7772899,11.64765632,15.96644957,24.63293868,26.50872536,24.84475362,23.84618187,29.20944029,23.26736369,24.90571475,26.51569872,44.68945306,40.52231873,29.92955615,37.26343668,35.38866234,33.47495126,,
Turkmenistan,TKM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,33.33333333,35.71428571,40,45.76271186,,36.9261477,,,49.42077419,38.67686769,45.49481958,39.67090501,34.73865594,31.71266121,27.5596817,25.4187358,23.05361962,22.91959465,19.50195649,18.6,31.7,46.6,51.8808272,51.93184421,47.2,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.63282682,20.83928651,20.49847989,19.52636675,20.71988686,21.25551465,20.9934629,20.51934488,20.86243628,22.34977142,22.33599401,22.12263462,21.75288416,21.84584571,23.92040754,25.83522867,24.79407041,25.24442132,25.63020681,24.85583216,24.43401436,24.63733195,22.325011,18.4840398,18.31126068,19.06617369,18.79747056,20.96333295,22.59917422,23.00496966,19.68856653,19.81618131,20.46369306,21.73905947,22.64524264,19.5798608,19.58194753,20.78743035,21.46226956,20.03520098,20.57867695,19.85188502,19.25641266,18.89066434,19.99698911,19.97716804,20.87704531,22.11463666,23.2778224,20.61888937,21.99501687,22.39374587,22.49318091,22.4324049,21.7360091,20.53899508,19.40717385,18.90742542,19.25755872,18.82629599,17.78624981,20.29973611,
Timor-Leste,TLS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.51657736,30.20472579,27.90641786,22.30308374,17.10021229,15.80080613,12.13966393,18.66374305,31.32412579,48.8601615,42.71251417,70.33143256,60.0234205,41.78010768,43.1385801,36.83925518,39.59289486,35.38352159,35.73465254,26.82687418,17.31854479,14.4453841,
Middle East & North Africa (IDA & IBRD countries),TMN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.02430327,21.44166458,23.68340442,24.84098658,20.87056294,21.84900807,22.56761729,21.58359314,22.92863392,22.60053122,24.98696336,26.35804993,24.15098958,24.49014538,25.49271972,27.49475594,27.14370971,26.46100874,28.28755075,27.68567981,28.09055956,28.04842025,26.41689801,25.73268833,27.16272564,26.18029627,,,,
Tonga,TON,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,27.59273354,19.66898303,20.19755156,29.50918978,31.16686812,30.05580142,29.56077027,31.22252545,29.3462011,23.93765964,26.38433452,24.1313063,22.17392423,23.16757597,20.44532447,18.49329963,16.73803468,17.72781924,18.09359837,20.60079467,26.25755778,26.11707285,17.68830043,20.61882514,19.61058938,20.51809429,24.52484907,25.01145239,21.16630018,20.86112954,22.47839804,21.2546956,21.84921263,21.12035026,24.99701086,30.30536985,35.56442223,36.45589764,23.54203284,22.1637838,24.6010466,24.22844168,27.03464912,23.96583488,25.38733169,24.5296227,21.96148801,
South Asia (IDA & IBRD),TSA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.72067086,17.94770609,17.54732317,18.39480035,19.27893583,19.63638462,17.34144337,17.35538151,17.2076959,16.94485326,17.2656657,17.7154384,17.97935651,17.58884776,20.31288263,17.46163784,18.70966934,20.32328316,21.5081733,22.2931531,19.61238392,24.62317451,24.45013383,21.12666885,22.75896587,25.2602291,25.08547802,24.92338609,25.13114614,25.60531801,26.03789228,24.05407056,26.09420366,22.59184661,25.38735685,27.47289339,22.69459419,24.95825389,24.43181751,29.05211823,25.05695158,28.22394352,28.45136277,29.0550122,32.56362686,34.79639084,36.35726088,39.13400881,35.88183736,36.54995504,37.14661298,36.50964173,35.4485147,31.72958734,32.03183519,30.31858742,28.94449311,29.92086063,31.08782947,29.41990197,27.37401094,30.01353562,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,59.34315642,53.28383989,42.13504536,32.78817933,28.40799136,27.60473345,24.00143985,22.77084244,23.7031308,23.57418487,22.28897624,21.11661429,19.03640409,21.82463085,21.49080257,20.96385777,20.99554465,22.60760364,21.61772031,21.08584556,20.76629892,20.5905225,21.27419384,21.66593757,21.61677987,22.67697511,21.78196115,22.7822939,23.19470281,21.16492362,20.82648375,21.09851004,21.58236579,22.51359467,22.75009482,21.89660988,21.99664359,21.42460019,23.07816587,22.62012144,23.5447298,
Trinidad and Tobago,TTO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,27.90697674,25.28819762,25.19298246,22.92614082,22.44536326,21.14875596,21.51611439,22.71662763,21.28029184,25.80436749,28.01768692,30.65700983,30.54427665,30.75808205,29.42847365,29.36025985,32.32820759,31.72716676,33.49623331,35.89919531,30.16257498,26.60046925,23.48387739,20.70988153,23.91161535,27.06805847,25.98846103,29.19420975,29.23958262,24.64429802,24.70061812,25.01376775,24.45888578,24.91712818,24.62025735,25.89880884,26.17934632,23.81128956,23.32330691,23.30187829,21.67944401,23.44949974,23.6821787,25.52358105,24.28865045,25.8362687,25.03724257,26.09702647,23.86777522,21.95359751,21.73899971,20.47500758,21.29455993,22.96356612,19.80339808,12.73064211,15.26396512,
Turkiye,TUR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,9.985315712,10.01390821,10.70983811,11.69527897,10.93439364,11.3277623,12.84475965,12.64204545,13.3968254,13.35616438,14.70737913,13.73195876,16.81079211,15.46703297,17.89027834,18.70927707,20.32312925,20.66647733,15.14634301,14.50271768,18.16426414,17.86988989,16.95259336,16.28529103,16.18031468,16.51322819,18.84755664,25.66650473,25.14260067,23.47258691,24.54926752,22.71203962,23.36227144,26.61560909,21.32053293,25.47355727,24.55131495,25.11078627,23.88085168,21.33890836,23.71820419,18.02543386,21.10758954,22.30862358,24.9817148,26.8036143,29.34869614,28.60149788,28.73901371,22.81634413,26.75251408,31.00333055,28.07285973,29.61946078,28.96746336,28.19920217,28.01960361,30.6942181,29.37704929,25.232545,31.54844136,31.87707675,
Tuvalu,TUV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.11193305,26.33527668,27.23176808,25.12535235,24.64953388,19.78980301,16.63759455,14.89973656,20.8664625,18.21206796,17.45679312,18.31049578,18.08187641,20.67727522,24.48515968,27.39589792,30.32396445,32.65121735,37.4895217,34.35567687,32.01724431,34.7360333,34.84443928,37.46995275,37.65396709,32.7586922,32.1747865,34.01716241,38.37657458,39.65485825,41.01825119,43.2176991,
Uganda,UGA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,10.96419279,10.18033589,11.14815178,12.80551578,12.08769307,11.23773346,11.49773071,13.46070343,13.09041835,14.0170121,14.00466822,16.10194606,11.64319249,8.719973676,11.61526966,8.05236391,6.251787684,6.049679487,8.281536306,6.580100747,6.154538369,5.608315262,9.092996556,7.409611665,8.139835364,8.732018454,8.446924527,9.718215889,10.79234972,11.13622802,12.70408004,15.17126512,15.93892774,15.24578648,14.68182634,12.41202536,20.17268942,18.17855649,16.44714507,19.54912064,19.48382172,19.30205942,20.2174228,20.98414158,20.14568992,22.35514586,21.13037002,22.08305527,22.97777384,26.09194119,26.18769934,25.97833042,25.42954732,30.81946137,26.10727425,23.04035667,25.41544639,24.61404269,24.32859898,25.52946078,24.21595056,24.08636835,
Ukraine,UKR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.38795987,34.45062587,36.29251448,35.33144648,26.68320847,22.67078816,21.4459382,20.81721043,17.51295465,19.80377907,21.81318811,20.19065679,21.94263669,21.09586512,22.50653255,24.54275793,27.78116537,27.39259138,17.06840879,18.372368,20.44400368,19.61467923,16.42576102,13.39649572,15.93331603,21.72416236,19.96473264,18.58833885,14.89035748,8.932299327,13.81736011,
Upper middle income,UMC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.97964302,22.56463924,19.33487962,21.26147959,22.77869059,24.43659497,25.43992043,22.65934793,22.84927667,23.87533579,27.13639601,27.37154374,26.17301165,26.84295431,27.81254085,29.41511061,27.57433849,27.63549727,27.24375531,26.84420243,27.35362581,27.9183044,25.85769565,23.54356775,23.76313351,25.71356675,24.66553564,25.0804359,26.93896674,28.06073588,27.25227946,27.02180431,26.95491199,26.94174104,27.05496358,25.99941977,25.66607458,24.83117804,23.85969585,23.48467618,24.20645624,24.7853908,25.2829614,26.76668192,28.05319206,27.50018778,28.04677064,29.15310028,30.90233985,31.02200952,32.5349148,33.29144722,33.52504487,34.12263647,34.14169792,33.8418844,33.44158121,33.56092356,34.53899956,34.19879251,35.24852125,35.56769475,
Uruguay,URY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.06896552,23.86363636,19.58762887,17.16738197,14.32835821,13.66120219,16.51282051,18.78354204,13.85656292,14.94669081,3.396226415,17.73915542,17.15711581,34.108299,15.85344137,18.89773733,20.95897876,21.48539449,22.71022887,24.04150048,17.34631903,21.39046357,19.79651878,14.25354201,12.1267005,11.37877294,11.18166228,14.29512041,14.66974755,12.06646355,12.20085101,15.12534471,15.3848956,15.64129551,15.87163413,15.40771142,15.24021227,16.84529339,17.33757808,15.07533096,14.4570209,14.32793979,13.07290595,15.20630885,17.4684628,17.69885816,19.46057342,19.52605529,23.20809459,19.62477452,19.40760548,20.88231101,22.91537973,22.48441201,21.20281224,19.7053904,17.45474594,15.82894634,14.95322273,14.63942051,17.42347381,18.38159446,
United States,USA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,21.41473563,21.919818,22.58062246,23.33180859,22.69494183,20.27747575,22.03839839,23.52626973,24.83178467,25.1111298,23.31027082,24.27686456,22.07008277,22.2529869,25.09581775,24.18834016,23.74062452,23.62023103,22.82780776,22.51379933,21.52921345,20.11060502,20.077582,20.39362787,21.27909677,21.27264914,21.70181499,22.40970908,22.9583332,23.41912715,23.6783759,22.1767206,21.72265041,21.74564312,22.65215058,23.37571468,23.53752332,22.55757783,21.03749419,17.76875578,18.67222167,19.03354326,19.95072315,20.34303358,20.7783685,21.20047568,20.5667783,20.81343098,21.20591656,21.31923246,21.05096059,21.10431481,
Uzbekistan,UZB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.93014881,14.65023751,18.20042665,24.19982608,23.00009516,18.89939908,20.90063397,17.10033542,19.60001229,21.09999391,21.19999463,20.8,24.5,28,29.61008099,28.20574672,32.03634609,29.94778798,27.17819793,26.70795768,30.07193296,27.47421998,27.95917023,26.3433389,25.75925421,29.13632483,37.37195937,42.07161399,40.17514819,40.58121983,
St. Vincent and the Grenadines,VCT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.56818979,23.79921551,24.04436918,22.34201205,29.01226254,27.96545814,27.25579512,26.87447447,32.46705791,33.97554178,36.54992792,36.24105283,37.7621866,35.40332819,29.05634656,37.36439228,41.61438595,50.27808819,51.85880752,38.24412599,29.9213221,27.75409526,31.2963319,14.19092436,16.93692986,17.90326225,20.26029699,23.77739902,27.05346377,12.29028689,9.889709866,18.07448382,22.95480824,18.14511186,13.69892263,17.52859447,16.01983166,27.67252513,30.66040253,26.51677827,24.17039199,27.52416769,21.15888805,15.21744227,21.79846444,23.00403357,26.92191284,30.34003827,26.82612588,25.79694602,21.97165797,23.07239708,26.59674445,27.26895331,24.81020282,,,,,,,,
British Virgin Islands,VGB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1442427,28.10289815,28.29958262,29.04987854,27.62975631,29.60991382,31.17277345,33.22053449,35.44485796,35.46533167,33.75740289,34.53665108,39.5662709,36.4931218,37.16255543,37.0990783,32.37114637,30.55929188,30.21290081,30.28902486,32.10891422,31.72453901,32.30529854,32.01950352,31.97996185,31.91568729,33.46748664,
Vanuatu,VUT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,22.33176254,18.63709284,24.22573493,26.82170543,31.06396867,25.06047412,30.97582811,31.16495523,24.4563042,19.77308195,19.9253364,21.77253345,21.23564555,18.49315068,17.67069544,17.14653033,18.99228168,19.91399802,18.35378869,19.5414877,16.84580351,23.23848737,24.11931028,28.54703668,32.89349314,41.74030703,41.64124129,37.00689273,28.72505624,24.08845521,27.39217765,24.26704015,32.89980793,23.6733682,27.8609744,26.8001032,24.43741275,39.3102182,43.77442129,
World,WLD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,27.53814445,27.32299761,27.55746094,28.79184868,29.01015917,26.53136611,27.39649655,27.66216948,28.02272898,28.23850826,27.60286002,26.83735764,25.32419678,24.56548591,25.35143491,24.90961915,24.8342261,25.01700423,25.97965256,26.40199691,26.0154558,25.28492474,24.73101921,24.16987058,24.4560702,24.5912662,24.41050658,24.29120378,23.99005295,24.01209833,24.34848857,23.54732337,22.93724844,23.15428089,23.84274378,24.23653761,24.83009881,25.2805674,25.28254629,23.25216021,24.42888492,25.18802529,25.3575699,25.46600703,25.7628843,25.82674478,25.50834449,25.97619833,26.48760884,26.53073709,26.36296619,26.8904896,
Samoa,WSM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.33318392,35.86163558,35.46488167,32.18258733,33.14016603,33.65064889,33.19000426,34.89821158,
Kosovo,XKX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.28367743,32.61961627,33.12848705,36.05734449,31.90172169,29.99785855,27.84600087,30.43246864,33.52200025,34.69264949,36.29454213,34.55819955,33.40612753,35.95118043,
"Yemen, Rep.",YEM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.33109297,18.46737481,17.51783167,21.23049142,22.37704918,24.14568827,22.01753522,24.35182727,22.53924133,23.31515812,25.28371602,27.41280459,23.65488698,24.00034658,27.23038083,29.35392373,27.66956376,27.30363304,24.7259114,25.6066315,29.68393239,31.90398708,24.81774519,25.26473909,23.80138491,20.7205953,19.80157262,16.72398881,19.86479855,21.3094797,18.2312412,17.83548508,15.71455499,14.16120782,16.47049579,17.70001323,16.5683989,16.29410044,16.42789137,15.65504649,15.06028109,14.57378031,15.03611966,15.65711453,16.96035132,16.83181534,18.49020269,19.32596508,21.28724912,18.7669442,17.5956446,18.85323766,18.58453544,19.16876259,18.48796382,18.63320666,16.96045229,16.61073406,16.18844358,15.85328499,12.40005296,12.79752988,
Zambia,ZMB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8775153,33.64431501,31.75492933,34.03849839,34.06942707,42.80487073,38.20623296,41.00299149,38.6410798,39.26190698,32.29313589,31.76362989,
Zimbabwe,ZWE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.43377603,20.04997781,15.59870709,11.51320853,11.74232503,13.65244109,14.94890382,17.42557992,21.12327799,16.89153906,18.33777968,20.17108882,23.70471415,22.87553678,24.74394935,23.63248312,16.11086771,17.18569967,10.69517526,11.40963075,16.93697893,20.81589802,19.05373569,14.30515734,17.0355046,17.81997681,18.056359,14.93616485,18.70172331,15.0379806,17.37694276,19.10339983,20.2372647,22.77488758,23.72905557,19.66018675,18.54193988,18.13390253,20.75046077,14.39628046,13.56942382,10.26647344,4.999999685,7.999999232,4.509114857,1.525176678,1.571161391,7.109753359,5.127906253,12.7468017,18.76330094,17.39776602,9.856976905,9.209479121,9.639223964,10.03564041,9.86137061,9.700147348,14.14830624,13.79935177,13.14608116,15.49948592,
